currency,price,period_start,period_end,next_billing_date
USD,303.48,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,308.03,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,312.65,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,317.34,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,322.1,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,326.93,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,331.83,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,336.81,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,341.86,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,346.99,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-28 00:00:00,2023-01-27 00:00:00,2023-01-28 00:00:00
USD,103.95,2023-01-28 00:00:00,2023-02-27 00:00:00,2023-02-28 00:00:00
USD,107.07,2023-02-28 00:00:00,2023-03-30 00:00:00,2023-03-31 00:00:00
USD,110.28,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-01 00:00:00
USD,113.59,2023-05-01 00:00:00,2023-05-31 00:00:00,2023-06-01 00:00:00
USD,117.0,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-07-02 00:00:00
USD,120.51,2023-07-02 00:00:00,2023-08-01 00:00:00,2023-08-02 00:00:00
USD,124.13,2023-08-02 00:00:00,2023-09-01 00:00:00,2023-09-02 00:00:00
USD,127.85,2023-09-02 00:00:00,2023-10-02 00:00:00,2023-10-03 00:00:00
USD,131.69,2023-10-03 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00
USD,135.64,2023-11-03 00:00:00,2023-12-03 00:00:00,2023-12-04 00:00:00
USD,99.0,2022-12-29 00:00:00,2023-01-28 00:00:00,2023-01-29 00:00:00
USD,103.95,2023-01-29 00:00:00,2023-02-28 00:00:00,2023-03-01 00:00:00
USD,107.07,2023-03-01 00:00:00,2023-03-31 00:00:00,2023-04-01 00:00:00
USD,110.28,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-05-02 00:00:00
USD,113.59,2023-05-02 00:00:00,2023-06-01 00:00:00,2023-06-02 00:00:00
USD,117.0,2023-06-02 00:00:00,2023-07-02 00:00:00,2023-07-03 00:00:00
USD,120.51,2023-07-03 00:00:00,2023-08-02 00:00:00,2023-08-03 00:00:00
USD,124.13,2023-08-03 00:00:00,2023-09-02 00:00:00,2023-09-03 00:00:00
USD,127.85,2023-09-03 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00
USD,131.69,2023-10-04 00:00:00,2023-11-03 00:00:00,2023-11-04 00:00:00
USD,135.64,2023-11-04 00:00:00,2023-12-04 00:00:00,2023-12-05 00:00:00
USD,99.0,2022-12-29 00:00:00,2023-01-28 00:00:00,2023-01-29 00:00:00
USD,103.95,2023-01-29 00:00:00,2023-02-28 00:00:00,2023-03-01 00:00:00
USD,107.07,2023-03-01 00:00:00,2023-03-31 00:00:00,2023-04-01 00:00:00
USD,110.28,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-05-02 00:00:00
USD,113.59,2023-05-02 00:00:00,2023-06-01 00:00:00,2023-06-02 00:00:00
USD,117.0,2023-06-02 00:00:00,2023-07-02 00:00:00,2023-07-03 00:00:00
USD,120.51,2023-07-03 00:00:00,2023-08-02 00:00:00,2023-08-03 00:00:00
USD,124.13,2023-08-03 00:00:00,2023-09-02 00:00:00,2023-09-03 00:00:00
USD,127.85,2023-09-03 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00
USD,131.69,2023-10-04 00:00:00,2023-11-03 00:00:00,2023-11-04 00:00:00
USD,135.64,2023-11-04 00:00:00,2023-12-04 00:00:00,2023-12-05 00:00:00
USD,99.0,2022-12-29 00:00:00,2023-01-28 00:00:00,2023-01-29 00:00:00
USD,103.95,2023-01-29 00:00:00,2023-02-28 00:00:00,2023-03-01 00:00:00
USD,107.07,2023-03-01 00:00:00,2023-03-31 00:00:00,2023-04-01 00:00:00
USD,110.28,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-05-02 00:00:00
USD,113.59,2023-05-02 00:00:00,2023-06-01 00:00:00,2023-06-02 00:00:00
USD,117.0,2023-06-02 00:00:00,2023-07-02 00:00:00,2023-07-03 00:00:00
USD,120.51,2023-07-03 00:00:00,2023-08-02 00:00:00,2023-08-03 00:00:00
USD,124.13,2023-08-03 00:00:00,2023-09-02 00:00:00,2023-09-03 00:00:00
USD,127.85,2023-09-03 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00
USD,131.69,2023-10-04 00:00:00,2023-11-03 00:00:00,2023-11-04 00:00:00
USD,135.64,2023-11-04 00:00:00,2023-12-04 00:00:00,2023-12-05 00:00:00
USD,99.0,2022-12-29 00:00:00,2023-01-28 00:00:00,2023-01-29 00:00:00
USD,103.95,2023-01-29 00:00:00,2023-02-28 00:00:00,2023-03-01 00:00:00
USD,107.07,2023-03-01 00:00:00,2023-03-31 00:00:00,2023-04-01 00:00:00
USD,110.28,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-05-02 00:00:00
USD,113.59,2023-05-02 00:00:00,2023-06-01 00:00:00,2023-06-02 00:00:00
USD,117.0,2023-06-02 00:00:00,2023-07-02 00:00:00,2023-07-03 00:00:00
USD,120.51,2023-07-03 00:00:00,2023-08-02 00:00:00,2023-08-03 00:00:00
USD,124.13,2023-08-03 00:00:00,2023-09-02 00:00:00,2023-09-03 00:00:00
USD,127.85,2023-09-03 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00
USD,131.69,2023-10-04 00:00:00,2023-11-03 00:00:00,2023-11-04 00:00:00
USD,135.64,2023-11-04 00:00:00,2023-12-04 00:00:00,2023-12-05 00:00:00
USD,99.0,2022-12-29 00:00:00,2023-01-28 00:00:00,2023-01-29 00:00:00
USD,103.95,2023-01-29 00:00:00,2023-02-28 00:00:00,2023-03-01 00:00:00
USD,107.07,2023-03-01 00:00:00,2023-03-31 00:00:00,2023-04-01 00:00:00
USD,110.28,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-05-02 00:00:00
USD,113.59,2023-05-02 00:00:00,2023-06-01 00:00:00,2023-06-02 00:00:00
USD,117.0,2023-06-02 00:00:00,2023-07-02 00:00:00,2023-07-03 00:00:00
USD,120.51,2023-07-03 00:00:00,2023-08-02 00:00:00,2023-08-03 00:00:00
USD,124.13,2023-08-03 00:00:00,2023-09-02 00:00:00,2023-09-03 00:00:00
USD,127.85,2023-09-03 00:00:00,2023-10-03 00:00:00,2023-10-04 00:00:00
USD,131.69,2023-10-04 00:00:00,2023-11-03 00:00:00,2023-11-04 00:00:00
USD,135.64,2023-11-04 00:00:00,2023-12-04 00:00:00,2023-12-05 00:00:00
USD,499.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,506.48,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,514.08,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,521.79,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,529.62,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,537.56,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,545.62,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,553.8,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,562.11,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,570.54,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,579.1,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,499.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,506.48,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,514.08,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,521.79,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,529.62,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,537.56,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,545.62,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,553.8,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,562.11,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,570.54,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,579.1,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,99.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,103.95,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,107.07,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,110.28,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,113.59,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,117.0,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,120.51,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,124.13,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,127.85,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,131.69,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,135.64,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,299.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,303.48,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,308.03,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,312.65,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,317.34,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,322.1,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,326.93,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,331.83,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,336.81,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,341.86,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,346.99,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,99.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,103.95,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,107.07,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,110.28,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,113.59,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,117.0,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,120.51,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,124.13,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,127.85,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,131.69,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,135.64,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,99.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,103.95,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,107.07,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,110.28,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,113.59,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,117.0,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,120.51,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,124.13,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,127.85,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,131.69,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,135.64,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,99.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,103.95,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,107.07,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,110.28,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,113.59,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,117.0,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,120.51,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,124.13,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,127.85,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,131.69,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,135.64,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,99.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,103.95,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,107.07,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,110.28,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,113.59,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,117.0,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,120.51,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,124.13,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,127.85,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,131.69,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,135.64,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,99.0,2022-12-30 00:00:00,2023-01-29 00:00:00,2023-01-30 00:00:00
USD,103.95,2023-01-30 00:00:00,2023-03-01 00:00:00,2023-03-02 00:00:00
USD,107.07,2023-03-02 00:00:00,2023-04-01 00:00:00,2023-04-02 00:00:00
USD,110.28,2023-04-02 00:00:00,2023-05-02 00:00:00,2023-05-03 00:00:00
USD,113.59,2023-05-03 00:00:00,2023-06-02 00:00:00,2023-06-03 00:00:00
USD,117.0,2023-06-03 00:00:00,2023-07-03 00:00:00,2023-07-04 00:00:00
USD,120.51,2023-07-04 00:00:00,2023-08-03 00:00:00,2023-08-04 00:00:00
USD,124.13,2023-08-04 00:00:00,2023-09-03 00:00:00,2023-09-04 00:00:00
USD,127.85,2023-09-04 00:00:00,2023-10-04 00:00:00,2023-10-05 00:00:00
USD,131.69,2023-10-05 00:00:00,2023-11-04 00:00:00,2023-11-05 00:00:00
USD,135.64,2023-11-05 00:00:00,2023-12-05 00:00:00,2023-12-06 00:00:00
USD,200.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,206.0,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,209.09,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,212.23,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,215.41,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,218.64,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,221.92,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,225.25,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,228.63,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,232.06,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,235.54,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,250.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,253.75,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,257.56,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,261.42,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,265.34,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,269.32,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,273.36,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,277.46,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,281.62,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,285.84,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,290.13,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,50.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,52.5,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,55.12,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,57.88,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,60.77,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,63.81,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,67.0,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,70.35,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,73.87,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,77.56,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,81.44,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,75.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,78.75,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,82.69,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,86.82,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,91.16,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,95.72,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,100.51,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,103.53,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,106.64,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,109.84,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,113.14,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,130.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,133.9,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,137.92,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,142.06,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,146.32,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,150.71,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,155.23,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,159.89,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,164.69,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,169.63,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,174.72,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,120.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,123.6,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,127.31,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,131.13,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,135.06,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,139.11,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,143.28,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,147.58,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,152.01,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,156.57,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,161.27,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,95.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,99.75,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,104.74,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,107.88,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,111.12,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,114.45,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,117.88,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,121.42,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,125.06,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,128.81,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,132.67,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,200.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,206.0,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,209.09,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,212.23,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,215.41,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,218.64,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,221.92,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,225.25,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,228.63,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,232.06,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,235.54,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,129.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,132.87,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,136.86,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,140.97,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,145.2,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,149.56,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,154.05,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,158.67,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,163.43,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,168.33,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,173.38,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,75.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,78.75,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,82.69,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,86.82,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,91.16,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,95.72,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,100.51,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,103.53,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,106.64,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,109.84,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,113.14,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,220.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,223.3,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,226.65,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,230.05,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,233.5,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,237.0,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,240.55,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
USD,244.16,2023-08-05 00:00:00,2023-09-04 00:00:00,2023-09-05 00:00:00
USD,247.82,2023-09-05 00:00:00,2023-10-05 00:00:00,2023-10-06 00:00:00
USD,251.54,2023-10-06 00:00:00,2023-11-05 00:00:00,2023-11-06 00:00:00
USD,255.31,2023-11-06 00:00:00,2023-12-06 00:00:00,2023-12-07 00:00:00
USD,150.0,2022-12-31 00:00:00,2023-01-30 00:00:00,2023-01-31 00:00:00
USD,154.5,2023-01-31 00:00:00,2023-03-02 00:00:00,2023-03-03 00:00:00
USD,159.13,2023-03-03 00:00:00,2023-04-02 00:00:00,2023-04-03 00:00:00
USD,163.9,2023-04-03 00:00:00,2023-05-03 00:00:00,2023-05-04 00:00:00
USD,168.82,2023-05-04 00:00:00,2023-06-03 00:00:00,2023-06-04 00:00:00
USD,173.88,2023-06-04 00:00:00,2023-07-04 00:00:00,2023-07-05 00:00:00
USD,179.1,2023-07-05 00:00:00,2023-08-04 00:00:00,2023-08-05 00:00:00
